ilx,label,definition,comment,type,status,synonyms,existing_ids,superclasses,ancestors,relationships,annotations,ontologies
ilx_0775487,Superior vestibular nucleus (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0775487', 'iri': 'http://uri.interlex.org/base/ilx_0775487', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0775487', 'term_label': 'Superior vestibular nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0007227'}, {'term_ilx': 'ilx_0775487', 'term_label': 'Superior vestibular nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/paxinos/uris/rat/labels/954'}, {'term_ilx': 'ilx_0775487', 'term_label': 'Superior vestibular nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/paxinos/uris/mouse/labels/904'}, {'term_ilx': 'ilx_0775487', 'term_label': 'Superior vestibular nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma54617'}, {'term_ilx': 'ilx_0775487', 'term_label': 'Superior vestibular nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://api.brain-map.org/api/v2/data/Structure/217'}]",[]
ilx_0775525,middle cerebellar peduncle (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0775525', 'iri': 'http://uri.interlex.org/base/ilx_0775525', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0775525', 'term_label': 'middle cerebellar peduncle (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/fsl/uris/atlases/JHU-labels/labels/1'}, {'term_ilx': 'ilx_0775525', 'term_label': 'middle cerebellar peduncle (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://api.brain-map.org/api/v2/data/Structure/78'}, {'term_ilx': 'ilx_0775525', 'term_label': 'middle cerebellar peduncle (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/paxinos/uris/mouse/labels/567'}, {'term_ilx': 'ilx_0775525', 'term_label': 'middle cerebellar peduncle (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma72515'}, {'term_ilx': 'ilx_0775525', 'term_label': 'middle cerebellar peduncle (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/swanson/uris/neuroanatomical-terminology/terms/531'}, {'term_ilx': 'ilx_0775525', 'term_label': 'middle cerebellar peduncle (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0002152'}, {'term_ilx': 'ilx_0775525', 'term_label': 'middle cerebellar peduncle (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/waxholm/uris/sd/labels/78'}, {'term_ilx': 'ilx_0775525', 'term_label': 'middle cerebellar peduncle (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_1529'}, {'term_ilx': 'ilx_0775525', 'term_label': 'middle cerebellar peduncle (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/paxinos/uris/rat/labels/605'}]",[]
ilx_0775693,Wall of left ventricle (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0775693', 'iri': 'http://uri.interlex.org/base/ilx_0775693', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0775693', 'term_label': 'Wall of left ventricle (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma9556'}, {'term_ilx': 'ilx_0775693', 'term_label': 'Wall of left ventricle (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0036285'}]",[]
ilx_0775665,pterygopalatine ganglion (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0775665', 'iri': 'http://uri.interlex.org/base/ilx_0775665', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0775665', 'term_label': 'pterygopalatine ganglion (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/swanson/uris/neuroanatomical-terminology/terms/789'}, {'term_ilx': 'ilx_0775665', 'term_label': 'pterygopalatine ganglion (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma6965'}, {'term_ilx': 'ilx_0775665', 'term_label': 'pterygopalatine ganglion (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0003962'}]",[]
ilx_0776232,sciatic nerve (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0776232', 'iri': 'http://uri.interlex.org/base/ilx_0776232', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0776232', 'term_label': 'sciatic nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_1133'}, {'term_ilx': 'ilx_0776232', 'term_label': 'sciatic nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0001322'}, {'term_ilx': 'ilx_0776232', 'term_label': 'sciatic nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.interlex.org/swanson/uris/neuroanatomical-terminology/terms/1206'}, {'term_ilx': 'ilx_0776232', 'term_label': 'sciatic nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma19034'}]",[]
ilx_0776246,Lumen of jejunum (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0776246', 'iri': 'http://uri.interlex.org/base/ilx_0776246', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0776246', 'term_label': 'Lumen of jejunum (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma14590'}, {'term_ilx': 'ilx_0776246', 'term_label': 'Lumen of jejunum (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0016517'}]",[]
ilx_0776399,Anterior wall of right ventricle (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0776399', 'iri': 'http://uri.interlex.org/base/ilx_0776399', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0776399', 'term_label': 'Anterior wall of right ventricle (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0036289'}, {'term_ilx': 'ilx_0776399', 'term_label': 'Anterior wall of right ventricle (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma9553'}]",[]
ilx_0776371,abdomen nerve (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0776371', 'iri': 'http://uri.interlex.org/base/ilx_0776371', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0776371', 'term_label': 'abdomen nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0003429'}]",[]
ilx_0776527,Caudal pontine reticular nucleus (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0776527', 'iri': 'http://uri.interlex.org/base/ilx_0776527', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0776527', 'term_label': 'Caudal pontine reticular nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_792'}, {'term_ilx': 'ilx_0776527', 'term_label': 'Caudal pontine reticular nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0002963'}, {'term_ilx': 'ilx_0776527', 'term_label': 'Caudal pontine reticular nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma72469'}]",[]
ilx_0776567,Paramedian medullary reticular complex (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0776567', 'iri': 'http://uri.interlex.org/base/ilx_0776567', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0776567', 'term_label': 'Paramedian medullary reticular complex (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma72580'}, {'term_ilx': 'ilx_0776567', 'term_label': 'Paramedian medullary reticular complex (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0016826'}]",[]
ilx_0776722,Myocardium of anterior wall of left ventricle (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0776722', 'iri': 'http://uri.interlex.org/base/ilx_0776722', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0776722', 'term_label': 'Myocardium of anterior wall of left ventricle (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0036290'}, {'term_ilx': 'ilx_0776722', 'term_label': 'Myocardium of anterior wall of left ventricle (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma87177'}]",[]
ilx_0776875,parvocellular oculomotor nucleus (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0776875', 'iri': 'http://uri.interlex.org/base/ilx_0776875', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0776875', 'term_label': 'parvocellular oculomotor nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma72424'}, {'term_ilx': 'ilx_0776875', 'term_label': 'parvocellular oculomotor nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://uri.neuinfo.org/nif/nifstd/birnlex_822'}, {'term_ilx': 'ilx_0776875', 'term_label': 'parvocellular oculomotor nucleus (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0002141'}]",[]
ilx_0776843,Posterior inferior cerebellar artery (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0776843', 'iri': 'http://uri.interlex.org/base/ilx_0776843', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0776843', 'term_label': 'Posterior inferior cerebellar artery (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0009688'}, {'term_ilx': 'ilx_0776843', 'term_label': 'Posterior inferior cerebellar artery (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma50518'}]",[]
ilx_0776837,thoracic splanchnic nerve (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0776837', 'iri': 'http://uri.interlex.org/base/ilx_0776837', 'preferred': '1'}]",[],[],[],"[{'term_ilx': 'ilx_0776837', 'term_label': 'thoracic splanchnic nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.org/sig/ont/fma/fma6280'}, {'term_ilx': 'ilx_0776837', 'term_label': 'thoracic splanchnic nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0018679'}, {'term_ilx': 'ilx_0776837', 'term_label': 'thoracic splanchnic nerve (TermSet)', 'annotation_term_ilx': 'ilx_0381360', 'annotation_term_label': 'hasDbXref', 'value': 'http://purl.obolibrary.org/obo/UBERON_0001964'}]",[]
ilx_0776822,Neural tissue of medulla (TermSet),,,TermSet,0,[],"[{'curie': 'ILX:0776822', 'iri': 'http://uri.interlex.org/base/ilx_0776822', 'preferred': '1'}]",[],[],[],[],[]
ilx_0778024,"Transgenic tools, TermSet",Terms used for annotating transgenic tools and products,INTERLEX: ,TermSet,0,[],"[{'curie': 'ILX:0778024', 'iri': 'http://uri.interlex.org/base/ilx_0778024', 'preferred': '1'}]",[],[],"[{'term1_ilx': 'ilx_0778024', 'term1_label': 'Transgenic tools, TermSet', 'relationship_term_ilx': 'ilx_0770273', 'relationship_term_label': 'includesTerm', 'term2_ilx': 'ilx_0778023', 'term2_label': 'Wild type allele'}, {'term1_ilx': 'ilx_0778024', 'term1_label': 'Transgenic tools, TermSet', 'relationship_term_ilx': 'ilx_0770273', 'relationship_term_label': 'includesTerm', 'term2_ilx': 'ilx_0102616', 'term2_label': 'Cre-recombinase'}, {'term1_ilx': 'ilx_0778024', 'term1_label': 'Transgenic tools, TermSet', 'relationship_term_ilx': 'ilx_0770273', 'relationship_term_label': 'includesTerm', 'term2_ilx': 'ilx_0778019', 'term2_label': 'tdTomato fluorescent protein'}, {'term1_ilx': 'ilx_0778024', 'term1_label': 'Transgenic tools, TermSet', 'relationship_term_ilx': 'ilx_0770273', 'relationship_term_label': 'includesTerm', 'term2_ilx': 'ilx_0516968', 'term2_label': 'FLP recombinase'}, {'term1_ilx': 'ilx_0778024', 'term1_label': 'Transgenic tools, TermSet', 'relationship_term_ilx': 'ilx_0770273', 'relationship_term_label': 'includesTerm', 'term2_ilx': 'ilx_0778021', 'term2_label': 'Cre-ERT2 fusion protein'}, {'term1_ilx': 'ilx_0778024', 'term1_label': 'Transgenic tools, TermSet', 'relationship_term_ilx': 'ilx_0770273', 'relationship_term_label': 'includesTerm', 'term2_ilx': 'ilx_0778020', 'term2_label': 'EGFP-Cre fusion protein'}, {'term1_ilx': 'ilx_0778024', 'term1_label': 'Transgenic tools, TermSet', 'relationship_term_ilx': 'ilx_0770273', 'relationship_term_label': 'includesTerm', 'term2_ilx': 'ilx_0103825', 'term2_label': 'Enhanced green fluorescent protein'}, {'term1_ilx': 'ilx_0778024', 'term1_label': 'Transgenic tools, TermSet', 'relationship_term_ilx': 'ilx_0770273', 'relationship_term_label': 'includesTerm', 'term2_ilx': 'ilx_0778022', 'term2_label': 'ChrimsonR-tdTomato fluorescent protein'}, {'term1_ilx': 'ilx_0778024', 'term1_label': 'Transgenic tools, TermSet', 'relationship_term_ilx': 'ilx_0770273', 'relationship_term_label': 'includesTerm', 'term2_ilx': 'ilx_0778025', 'term2_label': 'CAG promoter'}, {'term1_ilx': 'ilx_0778024', 'term1_label': 'Transgenic tools, TermSet', 'relationship_term_ilx': 'ilx_0770273', 'relationship_term_label': 'includesTerm', 'term2_ilx': 'ilx_0778026', 'term2_label': 'TRE2 promoter'}, {'term1_ilx': 'ilx_0778024', 'term1_label': 'Transgenic tools, TermSet', 'relationship_term_ilx': 'ilx_0770273', 'relationship_term_label': 'includesTerm', 'term2_ilx': 'ilx_0778027', 'term2_label': 'LoxP-Stop-LoxP cassette'}, {'term1_ilx': 'ilx_0778024', 'term1_label': 'Transgenic tools, TermSet', 'relationship_term_ilx': 'ilx_0770273', 'relationship_term_label': 'includesTerm', 'term2_ilx': 'ilx_0778028', 'term2_label': 'FRT-Stop-FRT cassette'}, {'term1_ilx': 'ilx_0778024', 'term1_label': 'Transgenic tools, TermSet', 'relationship_term_ilx': 'ilx_0770273', 'relationship_term_label': 'includesTerm', 'term2_ilx': 'ilx_0778029', 'term2_label': 'FRT-Stop-FRT-LoxP-Stop-LoxP cassette'}, {'term1_ilx': 'ilx_0778024', 'term1_label': 'Transgenic tools, TermSet', 'relationship_term_ilx': 'ilx_0770273', 'relationship_term_label': 'includesTerm', 'term2_ilx': 'ilx_0778037', 'term2_label': 'Channelrhodopsin-2/EYFP fusion protein'}]",[],[]
